time_s,I_L_mot_A
4.256e-08,-0.00024578711800000026
4.257e-08,-0.00025442837825999896
4.2579999999999995e-08,-0.0002630582315399945
4.259e-08,-0.00027167626906000024
4.26e-08,-0.00028028208259999897
4.2609999999999996e-08,-0.00028887526337999453
4.262e-08,-0.0002974554040600002
4.263e-08,-0.0003060220989800002
4.2639999999999997e-08,-0.000314574941019999
4.2649999999999995e-08,-0.0003231135257399946
4.266e-08,-0.0003316374475800002
4.267e-08,-0.00034014630275999903
4.2679999999999996e-08,-0.0003486396880599946
4.269e-08,-0.0003571171999200002
4.27e-08,-0.0003655784367800002
4.2709999999999997e-08,-0.000374022998199999
4.2719999999999995e-08,-0.00038245048283999466
4.273e-08,-0.0003908604917000002
4.274e-08,-0.000399252625779999
4.2749999999999996e-08,-0.00040762648651999466
4.276e-08,-0.00041598167736000023
4.277e-08,-0.00042431780264000026
4.2779999999999997e-08,-0.00043263446545999904
4.2789999999999995e-08,-0.00044093127237999474
4.28e-08,-0.0004492078290600002
4.281e-08,-0.000457463743719999
4.2819999999999996e-08,-0.0004656986249199948
4.283e-08,-0.00047391208076000025
4.284e-08,-0.00048210372280000025
4.2849999999999997e-08,-0.000490273161479999
4.2859999999999995e-08,-0.0004984200094599948
4.287e-08,-0.0005065438810800002
4.288e-08,-0.0005146443892199991
4.2889999999999996e-08,-0.0005227211503199949
4.29e-08,-0.0005307737817200003
4.291e-08,-0.0005388018997400003
4.2919999999999997e-08,-0.000546805124939999
4.2929999999999995e-08,-0.0005547830767599949
4.294e-08,-0.0005627353764200003
4.295e-08,-0.000570661646359999
4.2959999999999996e-08,-0.000578561510579995
4.297e-08,-0.0005864345937400001
4.298e-08,-0.0005942805228399991
4.2989999999999997e-08,-0.0006020989250999951
4.2999999999999995e-08,-0.0006098894287399951
4.301e-08,-0.0006176516638600003
4.302e-08,-0.0006253852633599991
4.3029999999999996e-08,-0.0006330898577799951
4.304e-08,-0.0006407650829000002
4.305e-08,-0.0006484105739399991
4.3059999999999996e-08,-0.0006560259675599952
4.3069999999999995e-08,-0.0006636109025399951
4.308e-08,-0.0006711650175400002
4.309e-08,-0.0006786879542199991
4.3099999999999996e-08,-0.0006861793561399953
4.311e-08,-0.0006936388661800001
4.312e-08,-0.0007010661305599991
4.3129999999999996e-08,-0.0007084607964999952
4.3139999999999995e-08,-0.0007158225124399953
4.315e-08,-0.0007231509286000002
4.316e-08,-0.0007304456966399992
4.3169999999999995e-08,-0.0007377064705599955
4.318e-08,-0.0007449329050200003
4.319e-08,-0.0007521246567999992
4.3199999999999996e-08,-0.0007592813829999954
4.3209999999999995e-08,-0.0007664027446199954
4.322e-08,-0.0007734884028800002
4.323e-08,-0.0007805380204399992
4.3239999999999995e-08,-0.0007875512627399956
4.325e-08,-0.0007945277967800002
4.326e-08,-0.0008014672899999991
4.3269999999999996e-08,-0.0008083694124999956
4.3279999999999994e-08,-0.0008152338373999957
4.329e-08,-0.0008220602362400002
4.33e-08,-0.0008288482860199992
4.3309999999999995e-08,-0.0008355976637399957
4.332e-08,-0.0008423080475000002
4.333e-08,-0.0008489791190799993
4.3339999999999996e-08,-0.0008556105603599958
4.3349999999999994e-08,-0.0008622020565599958
4.336e-08,-0.0008687532941200002
4.337e-08,-0.0008752639612599992
4.3379999999999995e-08,-0.0008817337476399959
4.339e-08,-0.0008881623459200002
4.34e-08,-0.0008945494506599992
4.3409999999999996e-08,-0.000900894756399996
4.3419999999999994e-08,-0.000907197962919996
4.343e-08,-0.0009134587696600001
4.344e-08,-0.0009196768782799993
4.3449999999999995e-08,-0.0009258519932199962
4.346e-08,-0.0009319838204800002
4.347e-08,-0.0009380720673799993
4.3479999999999996e-08,-0.0009441164454799962
4.3489999999999994e-08,-0.0009501166656599962
4.35e-08,-0.0009560724425800002
4.351e-08,-0.0009619834932399993
4.3519999999999995e-08,-0.0009678495352999963
4.353e-08,-0.0009736702894200002
4.354e-08,-0.0009794454788199993
4.3549999999999996e-08,-0.0009851748283799962
4.3559999999999994e-08,-0.0009908580656599964
4.357e-08,-0.0009964949190800002
4.358e-08,-0.0010020851229999995
4.3589999999999995e-08,-0.0010076284043999966
4.36e-08,-0.0010131245008000002
4.361e-08,-0.0010185731577999992
4.3619999999999996e-08,-0.0010239741075999966
4.3629999999999994e-08,-0.0010293270923999967
4.364e-08,-0.0010346318622
4.365e-08,-0.0010398881647999993
4.3659999999999995e-08,-0.0010450957445999967
4.367e-08,-0.0010502543572
4.368e-08,-0.0010553675199999988
4.3689999999999996e-08,-0.0010604241084999975
4.3699999999999994e-08,-0.0010654329559999969
4.371e-08,-0.0010703932488000001
4.372e-08,-0.0010753033659999978
4.3729999999999995e-08,-0.001080163070399997
4.374e-08,-0.0010849721364
4.375e-08,-0.0010897303296000002
4.3759999999999996e-08,-0.001094437424399998
4.3769999999999994e-08,-0.001099093200799997
4.378e-08,-0.0011036974316000002
4.379e-08,-0.001108249893999998
4.3799999999999995e-08,-0.001112750367999997
4.381e-08,-0.001117198648
4.382e-08,-0.0011215945196000002
4.3829999999999996e-08,-0.001125937769999998
4.3839999999999994e-08,-0.0011302281963999972
4.385e-08,-0.0011344655844
4.386e-08,-0.001138649742799998
4.3869999999999995e-08,-0.0011427804627999975
4.388e-08,-0.0011468575460000002
4.389e-08,-0.0011508808024000001
4.3899999999999996e-08,-0.0011548500419999983
4.3909999999999994e-08,-0.0011587650747999975
4.392e-08,-0.0011626257036000001
4.393e-08,-0.0011664317571999983
4.3939999999999995e-08,-0.0011701830395999977
4.395e-08,-0.001173879384
4.396e-08,-0.0011775206044000001
4.3969999999999996e-08,-0.0011811065295999983
4.3979999999999994e-08,-0.0011846369923999977
4.399e-08,-0.0011881118156
4.4e-08,-0.0011915308335999984
4.4009999999999995e-08,-0.0011948938863999977
4.402e-08,-0.0011982008140000002
4.403e-08,-0.0012014514564000001
4.4039999999999996e-08,-0.0012046456607999986
4.4049999999999994e-08,-0.001207783262799998
4.406e-08,-0.0012108641212
4.407e-08,-0.0012138880915999986
4.4079999999999995e-08,-0.001216855016799998
4.409e-08,-0.0012197647656
4.41e-08,-0.0012226171892000001
4.4109999999999996e-08,-0.0012254121563999988
4.4119999999999994e-08,-0.0012281495327999983
4.413e-08,-0.0012308291856000001
4.414e-08,-0.0012334509775999989
4.4149999999999995e-08,-0.0012360147975999985
4.416e-08,-0.0012385258159999994
4.417e-08,-0.0012409693619999998
4.4179999999999996e-08,-0.001243356883199999
4.4189999999999994e-08,-0.0012456875803999986
4.42e-08,-0.0012479597084
4.421e-08,-0.0012501731571999992
4.4219999999999995e-08,-0.0012523278239999986
4.423e-08,-0.0012544236016
4.424e-08,-0.0012564603872000002
4.4249999999999996e-08,-0.0012584380879999992
4.426e-08,-0.0012603565996
4.427e-08,-0.0012622158336
4.428e-08,-0.0012640157027999992
4.4289999999999995e-08,-0.0012657561243999988
4.43e-08,-0.0012674369968
4.431e-08,-0.0012690582532
4.4319999999999996e-08,-0.0012706198147999993
4.433e-08,-0.0012721215916
4.434e-08,-0.0012735635224
4.435e-08,-0.0012749455427999994
4.4359999999999995e-08,-0.0012762675683999991
4.437e-08,-0.0012775295452
4.438e-08,-0.0012787314116
4.4389999999999996e-08,-0.0012798731047999996
4.44e-08,-0.001280954572
4.441e-08,-0.0012819757559999999
4.442e-08,-0.0012829366111999996
4.4429999999999995e-08,-0.0012838370831999995
4.444e-08,-0.0012846771336000001
4.445e-08,-0.0012854567252
4.4459999999999996e-08,-0.0012861758107999997
4.447e-08,-0.0012868343476
4.448e-08,-0.0012874323172
4.449e-08,-0.0012879696807999998
4.4499999999999995e-08,-0.0012884464171999998
4.451e-08,-0.0012888624948
4.452e-08,-0.0012892178952
4.4529999999999996e-08,-0.0012895126012
4.454e-08,-0.0012897465927999999
4.455e-08,-0.0012899198572
4.4559999999999997e-08,-0.0012900323843999999
4.4569999999999995e-08,-0.0012900841716
4.458e-08,-0.0012900752116
4.459e-08,-0.0012900055016
4.4599999999999996e-08,-0.0012898750488
4.461e-08,-0.0012896838488
4.462e-08,-0.001289431906
4.4629999999999997e-08,-0.0012891192448
4.4639999999999995e-08,-0.0012887458664000003
4.465e-08,-0.0012883117896
4.466e-08,-0.0012878170372000002
4.4669999999999996e-08,-0.0012872616220000004
4.468e-08,-0.0012866455756
4.469e-08,-0.0012859689164
4.4699999999999997e-08,-0.0012852316832000002
4.4709999999999995e-08,-0.0012844339116000005
4.472e-08,-0.0012835756315999999
4.473e-08,-0.0012826568804
4.4739999999999996e-08,-0.0012816776980000004
4.475e-08,-0.0012806381388
4.476e-08,-0.0012795382411999998
4.4769999999999997e-08,-0.0012783780568000004
4.4779999999999995e-08,-0.0012771576384000007
4.479e-08,-0.0012758770432
4.48e-08,-0.0012745363312
4.4809999999999996e-08,-0.0012731355624000008
4.482e-08,-0.001271674804
4.483e-08,-0.0012701541188
4.4839999999999997e-08,-0.0012685735740000008
4.4849999999999995e-08,-0.001266933246800001
4.486e-08,-0.0012652332172
4.487e-08,-0.0012634735652000007
4.4879999999999996e-08,-0.001261654363600001
4.489e-08,-0.0012597756968
4.49e-08,-0.0012578376548
4.4909999999999996e-08,-0.001255840327600001
4.4919999999999995e-08,-0.0012537838052000014
4.493e-08,-0.001251668192
4.494e-08,-0.001249493576400001
4.4949999999999996e-08,-0.0012472600672000015
4.496e-08,-0.0012449677627999998
4.497e-08,-0.0012426167675999998
4.4979999999999996e-08,-0.001240207198800001
4.4989999999999995e-08,-0.0012377391620000016
4.5e-08,-0.0012352127787999998
4.501e-08,-0.0012326281648000013
4.5019999999999995e-08,-0.0012299854372000017
4.503e-08,-0.0012272847159999999
4.504e-08,-0.0012245261355999998
4.5049999999999996e-08,-0.0012217098216000012
4.5059999999999995e-08,-0.0012188359084000018
4.507e-08,-0.0012159045215999998
4.508e-08,-0.0012129158100000015
4.5089999999999995e-08,-0.001209869904800002
4.51e-08,-0.0012067669476
4.511e-08,-0.0012036070884
4.5119999999999996e-08,-0.0012003904772000015
4.5129999999999994e-08,-0.0011971172640000021
4.514e-08,-0.0011937875916
4.515e-08,-0.0011904016288000017
4.5159999999999995e-08,-0.001186959526800002
4.517e-08,-0.0011834614471999997
4.518e-08,-0.00117990756
4.5189999999999996e-08,-0.0011762980280000017
4.5199999999999994e-08,-0.0011726330112000023
4.521e-08,-0.0011689126983999998
4.522e-08,-0.0011651372536000018
4.5229999999999995e-08,-0.0011613068556000025
4.524e-08,-0.0011574216871999999
4.525e-08,-0.0011534819211999998
4.5259999999999996e-08,-0.001149487756400002
4.5269999999999994e-08,-0.0011454393668000025
4.528e-08,-0.0011413369556
4.529e-08,-0.0011371807068000018
4.5299999999999995e-08,-0.0011329708120000027
4.531e-08,-0.0011287074784
4.532e-08,-0.0011243909088
4.5329999999999996e-08,-0.001120021296000002
4.5339999999999994e-08,-0.0011155988444000028
4.535e-08,-0.0011111237639999999
4.536e-08,-0.001106596272000002
4.5369999999999995e-08,-0.001102016581200003
4.538e-08,-0.0010973849015999998
4.539e-08,-0.0010927014431999999
4.5399999999999996e-08,-0.0010879664376000021
4.5409999999999994e-08,-0.001083180110400003
4.542e-08,-0.0010783426816
4.543e-08,-0.0010734543712000023
4.5439999999999995e-08,-0.0010685154208000033
4.545e-08,-0.0010635260587999998
4.546e-08,-0.0010584865124
4.5469999999999996e-08,-0.0010533970332000024
4.5479999999999994e-08,-0.0010482578524000034
4.549e-08,-0.0010430692115999999
4.55e-08,-0.0010378313536000023
4.5509999999999995e-08,-0.0010325445256000034
4.552e-08,-0.0010272089848
4.553e-08,-0.0010218249768
4.5539999999999996e-08,-0.0010163927488000023
4.5549999999999994e-08,-0.0010109125652000034
4.556e-08,-0.0010053846816
4.557e-08,-0.0009998093573600026
4.5579999999999995e-08,-0.0009941868554800037
4.559e-08,-0.0009885174411199999
4.56e-08,-0.0009828013817199997
4.5609999999999996e-08,-0.0009770389460000027
4.5619999999999994e-08,-0.0009712304058400038
4.563e-08,-0.0009653760349599998
4.564e-08,-0.0009594761095200027
4.5649999999999995e-08,-0.0009535309072400038
4.566e-08,-0.0009475407082799998
4.567e-08,-0.0009415057950799999
4.5679999999999996e-08,-0.0009354264520800027
4.5689999999999994e-08,-0.0009293029657200039
4.57e-08,-0.0009231356251599998
4.571e-08,-0.0009169247211200027
4.5719999999999995e-08,-0.000910670546760004
4.573e-08,-0.0009043733960799998
4.574e-08,-0.0008980335666799998
4.5749999999999996e-08,-0.0008916513575600029
4.5759999999999994e-08,-0.0008852270698800041
4.577e-08,-0.0008787610063599998
4.578e-08,-0.000872253472160003
4.5789999999999995e-08,-0.0008657047740000041
4.58e-08,-0.0008591152217599998
4.581e-08,-0.0008524851249999998
4.5819999999999996e-08,-0.000845814797040003
4.5829999999999994e-08,-0.0008391045528800043
4.584e-08,-0.0008323547096799998
4.585e-08,-0.0008255655847200031
4.5859999999999995e-08,-0.0008187374993200043
4.587e-08,-0.0008118707757599998
4.588e-08,-0.0008049657374799999
4.5889999999999996e-08,-0.0007980227106400031
4.5899999999999994e-08,-0.0007910420229600045
4.591e-08,-0.0007840240038799999
4.592e-08,-0.0007769689848400032
4.5929999999999995e-08,-0.0007698772992800045
4.594e-08,-0.0007627492819199998
4.595e-08,-0.0007555852684799999
4.5959999999999996e-08,-0.0007483855978400033
4.5969999999999994e-08,-0.0007411506100000046
4.598e-08,-0.0007338806471199999
4.599e-08,-0.0007265760514800032
4.5999999999999995e-08,-0.0007192371679600046
4.601e-08,-0.0007118643439999998
4.602e-08,-0.0007044579275999998
4.6029999999999996e-08,-0.0006970182682000033
4.6039999999999994e-08,-0.0006895457172400048
4.605e-08,-0.0006820406281599998
4.606e-08,-0.0006745033549600035
4.6069999999999995e-08,-0.0006669342538000049
4.608e-08,-0.0006593336823999998
4.609e-08,-0.0006517019994799998
4.6099999999999996e-08,-0.0006440395662000034
4.6109999999999994e-08,-0.0006363467438400049
4.612e-08,-0.0006286238962799998
4.613e-08,-0.0006208713885200035
4.6139999999999995e-08,-0.000613089587000005
4.615e-08,-0.0006052788587199998
4.616e-08,-0.0005974395735599998
4.6169999999999996e-08,-0.0005895721018000036
4.6179999999999994e-08,-0.000581676814880005
4.619e-08,-0.0005737540855199998
4.62e-08,-0.0005658042896000036
4.6209999999999995e-08,-0.0005578278019600051
4.622e-08,-0.0005498249987599998
4.623e-08,-0.0005417962598799998
4.6239999999999996e-08,-0.0005337419641600037
4.6249999999999994e-08,-0.0005256624917600051
4.626e-08,-0.0005175582251199998
4.627e-08,-0.0005094295472400037
4.6279999999999995e-08,-0.0005012768425600052
4.629e-08,-0.0004931004967999998
4.63e-08,-0.0004849008959599998
4.6309999999999996e-08,-0.0004766784274800037
4.6319999999999994e-08,-0.00046843348080000526
4.633e-08,-0.0004601664451999998
4.634e-08,-0.0004518777118400037
4.6349999999999995e-08,-0.0004435676727200053
4.636e-08,-0.0004352367205599998
4.637e-08,-0.0004268852490799998
4.6379999999999996e-08,-0.00041851365372000377
4.639e-08,-0.00041012233047999977
4.64e-08,-0.0004017116753599998
4.641e-08,-0.0003932820865200038
4.6419999999999995e-08,-0.00038483396296000536
4.643e-08,-0.00037636770439999977
4.644e-08,-0.00036788371083999977
4.6449999999999996e-08,-0.00035938238300000383
4.646e-08,-0.00035086412331999977
4.647e-08,-0.00034232933551999974
4.6479999999999997e-08,-0.00033377842288000387
4.6489999999999995e-08,-0.00032521178912000545
4.65e-08,-0.0003166298396799998
4.651e-08,-0.00030803298127999977
4.6519999999999996e-08,-0.00029942162092000385
4.653e-08,-0.00029079616487999975
4.654e-08,-0.0002821570213199998
4.6549999999999997e-08,-0.0002735045992400039
4.6559999999999995e-08,-0.00026483930764000554
4.657e-08,-0.0002561615569599998
4.658e-08,-0.00024747175747999976
4.6589999999999996e-08,-0.0002387703206400039
4.66e-08,-0.00023005765843999977
4.661e-08,-0.00022133418215999976
4.6619999999999997e-08,-0.00021260030568000392
4.6629999999999995e-08,-0.00020385644112000555
4.664e-08,-0.00019510300235999977
4.665e-08,-0.00018634040439999977
4.6659999999999996e-08,-0.00017756906224000393
4.667e-08,-0.00016878938943999978
4.668e-08,-0.00016000180259999978
4.6689999999999997e-08,-0.00015120671684000394
4.6699999999999995e-08,-0.00014240454904000557
4.671e-08,-0.00013359571575999977
4.672e-08,-0.00012478063300000398
4.6729999999999996e-08,-0.0001159597189200056
4.674e-08,-0.00010713339107999977
4.675e-08,-9.830206647999976e-05
4.6759999999999997e-08,-8.946616348800398e-05
4.6769999999999995e-08,-8.062610035600562e-05
4.678e-08,-7.178229551599977e-05
4.679e-08,-6.293516749600398e-05
4.6799999999999996e-08,-5.408513515600562e-05
4.681e-08,-4.5232617351999765e-05
4.682e-08,-3.637803309999977e-05
4.6829999999999996e-08,-2.7521801572003986e-05
4.6839999999999995e-08,-1.8664342040005625e-05
4.685e-08,-9.806073767999766e-06
4.686e-08,-9.474161140039864e-07
4.6869999999999996e-08,7.911211521994372e-06
4.688e-08,1.6769389812000233e-05
4.689e-08,2.5626699420000234e-05
4.6899999999999996e-08,3.448272088799601e-05
4.6909999999999995e-08,4.333703507599438e-05
4.692e-08,5.2189222696000236e-05
4.693e-08,6.103886463599601e-05
4.6939999999999995e-08,6.988554196799438e-05
4.695e-08,7.872883579200023e-05
4.696e-08,8.756832735200024e-05
4.6969999999999996e-08,9.640359816399603e-05
4.6979999999999995e-08,0.00010523422997199439
4.699e-08,0.00011405980472000023
4.7e-08,0.00012287990375999604
4.7009999999999995e-08,0.0001316941102799944
4.702e-08,0.00014050200684000022
4.703e-08,0.00014930317616000023
4.7039999999999996e-08,0.00015809720195999604
4.7049999999999994e-08,0.00016688366679999442
4.706e-08,0.00017566215484000024
4.707e-08,0.00018443225107999607
4.7079999999999995e-08,0.00019319353979999442
4.709e-08,0.00020194560644000022
4.71e-08,0.00021068803556000023
4.7109999999999996e-08,0.0002194204140399961
4.7119999999999994e-08,0.00022814232843999447
4.713e-08,0.00023685336476000023
4.714e-08,0.0002455531111599961
4.7149999999999995e-08,0.00025424115591999447
4.716e-08,0.00026291708632000024
4.717e-08,0.00027158049296000024
4.7179999999999996e-08,0.00028023096423999614
4.7189999999999994e-08,0.00028886809147999455
4.72e-08,0.00029749146480000023
4.721e-08,0.00030610067607999615
4.7219999999999995e-08,0.00031469531759999457
4.723e-08,0.00032327498208000024
4.724e-08,0.0003318392632400002
4.7249999999999996e-08,0.00034038775579999615
4.7259999999999994e-08,0.0003489200547599946
4.727e-08,0.0003574357551200002
4.728e-08,0.0003659344547599962
4.7289999999999995e-08,0.0003744157497999946
4.73e-08,0.00038287923956000023
4.731e-08,0.0003913245228800002
4.7319999999999996e-08,0.00039975119919999624
4.7329999999999994e-08,0.00040815886995999466
4.734e-08,0.0004165471364400002
4.735e-08,0.0004249156017999962
4.7359999999999995e-08,0.00043326386931999465
4.737e-08,0.0004415915434400002
4.738e-08,0.00044989822988000024
4.7389999999999996e-08,0.00045818353463999626
4.7399999999999994e-08,0.00046644706587999475
4.741e-08,0.0004746884318800002
4.742e-08,0.0004829072420799963
4.7429999999999995e-08,0.0004911031071999948
4.744e-08,0.0004992756389600002
4.745e-08,0.0005074244500800002
4.7459999999999996e-08,0.0005155491542799964
4.7469999999999994e-08,0.0005236493677199949
4.748e-08,0.0005317247059600002
4.749e-08,0.0005397747861599964
4.7499999999999995e-08,0.0005477992270399948
4.751e-08,0.0005557976483200002
4.752e-08,0.0005637696714400002
4.7529999999999996e-08,0.0005717149191199964
4.7539999999999994e-08,0.000579633014359995
4.755e-08,0.0005875235816000002
4.756e-08,0.0005953862479999965
4.7569999999999995e-08,0.000603220640119995
4.758e-08,0.0006110263868400002
4.759e-08,0.0006188031188800003
4.7599999999999996e-08,0.0006265504679599965
4.7609999999999994e-08,0.0006342680667999951
4.762e-08,0.0006419555491200002
4.763e-08,0.0006496125510799966
4.7639999999999995e-08,0.0006572387103999952
4.765e-08,0.0006648336650800002
4.766e-08,0.0006723970560000001
4.7669999999999996e-08,0.0006799285237199966
4.7679999999999994e-08,0.0006874277118399953
4.769e-08,0.0006948942660800002
4.77e-08,0.0007023278309999967
4.7709999999999995e-08,0.0007097280556399953
4.772e-08,0.0007170945888400001
4.773e-08,0.0007244270822000002
4.7739999999999996e-08,0.0007317251872799968
4.7749999999999994e-08,0.0007389885586799954
4.776e-08,0.0007462168531200002
4.777e-08,0.0007534097268799968
4.7779999999999995e-08,0.0007605668395599955
4.779e-08,0.0007676878521600002
4.78e-08,0.0007747724278400002
4.7809999999999996e-08,0.0007818202298799968
4.7819999999999994e-08,0.0007888309248799955
4.783e-08,0.0007958041808400002
4.784e-08,0.0008027396679199969
4.7849999999999995e-08,0.0008096370563999956
4.786e-08,0.0008164960191600002
4.787e-08,0.0008233162323600002
4.7879999999999996e-08,0.0008300973729999969
4.7889999999999994e-08,0.0008368391187999957
4.79e-08,0.0008435411506400002
4.791e-08,0.000850203151239997
4.7919999999999995e-08,0.0008568248050399958
4.793e-08,0.0008634057984800001
4.794e-08,0.0008699458192800002
4.7949999999999996e-08,0.0008764445575999971
4.7959999999999994e-08,0.0008829017058799959
4.797e-08,0.0008893169578400002
4.798e-08,0.0008956900096399971
4.7989999999999995e-08,0.0009020205597199961
4.8e-08,0.0009083083078000003
4.801e-08,0.0009145529560400002
4.8019999999999996e-08,0.0009207542088799973
4.8029999999999994e-08,0.0009269117727599961
4.804e-08,0.0009330253554000001
4.805e-08,0.0009390946669599973
4.8059999999999995e-08,0.0009451194198799962
4.807e-08,0.0009510993300400002
4.808e-08,0.0009570341130000001
4.8089999999999996e-08,0.0009629234873599974
4.8099999999999994e-08,0.0009687671752799963
4.811e-08,0.0009745648990400001
4.812e-08,0.0009803163842399974
4.8129999999999995e-08,0.0009860213593199964
4.814e-08,0.00099167955256
4.815e-08,0.000997290697
4.8159999999999996e-08,0.0010028545240399974
4.8169999999999994e-08,0.0010083707751999966
4.818e-08,0.0010138391900000002
4.819e-08,0.0010192595003999977
4.8199999999999995e-08,0.0010246314579999967
4.821e-08,0.0010299548084000002
4.822e-08,0.0010352292916000001
4.8229999999999996e-08,0.0010404590194999987
4.8239999999999994e-08,0.0010456311813999968
4.825e-08,0.0010507575954000002
4.826e-08,0.0010558341587999993
4.8269999999999995e-08,0.0010608606393999968
4.828e-08,0.001065836795
4.829e-08,0.0010707623821999994
4.8299999999999996e-08,0.0010756371787999969
4.8309999999999994e-08,0.0010804609525999968
4.832e-08,0.0010852334680000002
4.8329999999999997e-08,0.0010899545049999995
4.8339999999999995e-08,0.001094623841399997
4.835e-08,0.0010992412494000002
4.836e-08,0.0011038065133999993
4.8369999999999996e-08,0.0011083194267999972
4.8379999999999994e-08,0.0011127797639999973
4.839e-08,0.0011171873150000002
4.8399999999999997e-08,0.0011215418719999995
4.8409999999999995e-08,0.0011258432327999972
4.842e-08,0.0011300911918
4.843e-08,0.0011342855523999995
4.8439999999999996e-08,0.0011384261033999974
4.8449999999999994e-08,0.0011425126603999973
4.846e-08,0.0011465450278
4.8469999999999997e-08,0.0011505230189999996
4.8479999999999995e-08,0.0011544464327999976
4.849e-08,0.0011583150926000002
4.85e-08,0.0011621288071999997
4.8509999999999996e-08,0.0011658874099999977
4.852e-08,0.0011695907154000002
4.853e-08,0.0011732385512
4.8539999999999997e-08,0.0011768307395999995
4.8549999999999995e-08,0.0011803671127999977
4.856e-08,0.0011838475064
4.857e-08,0.0011872717491999995
4.8579999999999996e-08,0.0011906396923999979
4.859e-08,0.0011939511626
4.86e-08,0.0011972060098000001
4.8609999999999997e-08,0.0012004040795999997
4.8619999999999995e-08,0.0012035452129999982
4.863e-08,0.001206629279
4.864e-08,0.0012096561163999996
4.8649999999999996e-08,0.0012126255907999983
4.866e-08,0.0012155375566
4.867e-08,0.0012183918815999997
4.8679999999999997e-08,0.0012211884257999983
4.8689999999999995e-08,0.0012239270535999984
4.87e-08,0.0012266076450000002
4.871e-08,0.0012292300755999996
4.8719999999999996e-08,0.0012317942097999984
4.873e-08,0.0012342999298
4.874e-08,0.0012367471233999997
4.8749999999999996e-08,0.0012391356705999984
4.8759999999999995e-08,0.0012414654557999986
4.877e-08,0.0012437363768000001
4.878e-08,0.0012459483235999999
4.8789999999999996e-08,0.0012481011883999987
4.88e-08,0.0012501948712
4.881e-08,0.0012522292741999998
4.8819999999999996e-08,0.0012542043051999988
4.8829999999999995e-08,0.0012561198663999988
4.884e-08,0.0012579758678000002
